날짜,시도지역코드,발생건수(건)
20180104,31,1040
20180104,41,8589
20180104,42,1018
20180104,43,1388
20180104,44,2364
20180104,45,1815
20180104,46,2161
20180104,47,2517
20180104,48,3163
20180104,49,679
20180104,99,41069
20180105,11,7975
20180105,26,3203
20180105,27,2321
20180105,28,2743
20180105,29,1653
20180105,30,1058
20180105,31,1055
20180105,41,9885
20180105,42,1197
20180105,43,1611
20180105,44,2600
20180105,45,2082
20180105,46,2439
20180105,47,2844
20180105,48,3639
20180105,49,871
20180105,99,47190
20180106,11,5601
20180106,26,2032
20180106,27,1582
20180106,28,1967
20180106,29,1219
20180106,30,804
20180106,31,783
20180106,41,7348
20180106,42,675
20180106,43,1156
20180106,44,1959
20180106,45,1299
20180106,46,1681
20180106,47,1820
20180106,48,2515
20180106,49,496
20180106,99,32946
20180107,11,514
20180107,26,172
20180107,27,140
20180107,28,381
20180107,29,134
20180107,30,96
20180107,31,132
20180107,41,1196
20180107,42,88
20180107,43,159
20180107,44,495
20180107,45,157
20180107,46,322
20180107,47,266
20180107,48,230
20180107,49,78
20180107,99,4562
20180108,11,9508
20180108,26,3778
20180108,27,2648
20180108,28,3147
20180108,29,1895
20180108,30,1360
20180108,31,1230
20180108,41,11737
20180108,42,1428
20180108,43,1741
20180108,44,3028
20180108,45,2647
20180108,46,2884
20180108,47,3173
20180108,48,4265
20180108,49,970
20180108,99,55465
20180109,11,6349
20180109,26,2764
20180109,27,1847
20180109,28,2153
20180109,29,1197
20180109,30,941
20180109,31,988
20180109,41,8101
20180109,42,991
20180109,43,1204
20180109,44,1975
20180109,45,1622
20180109,46,1987
20180109,47,2232
20180109,48,2982
20180109,49,682
20180109,99,38023
20180110,11,6334
20180110,26,2473
20180110,27,1738
20180110,28,2132
20180110,29,1054
20180110,30,861
20180110,31,835
20180110,41,7686
20180110,42,972
20180110,43,1117
20180110,44,1759
20180110,45,1456
20180110,46,1478
20180110,47,1995
20180110,48,2579
20180110,49,556
20180110,99,35036
20180111,11,6062
20180111,26,2540
20180111,27,1825
20180111,28,2045
20180111,29,1153
20180111,30,907
20180111,31,858
20180111,41,7664
20180111,42,959
20180111,43,1198
20180111,44,1968
20180111,45,1478
20180111,46,1562
20180111,47,2246
20180111,48,2860
20180111,49,457
20180111,99,35791
20180112,11,6619
20180112,26,2624
20180112,27,1903
20180112,28,2181
20180112,29,1347
20180112,30,988
20180112,31,904
20180112,41,8089
20180112,42,1009
20180112,43,1205
20180112,44,2206
20180112,45,1851
20180112,46,1933
20180112,47,2268
20180112,48,3082
20180112,49,560
20180112,99,38780
20180113,11,5113
20180113,26,1842
20180113,27,1373
20180113,28,1711
20180113,29,1123
20180113,30,865
20180113,31,714
20180113,41,6365
20180113,42,629
20180113,43,1026
20180113,44,1793
20180113,45,1232
20180113,46,1503
20180113,47,1620
20180113,48,2235
20180113,49,551
20180113,99,29704
20180114,11,492
20180114,26,161
20180114,27,125
20180114,28,267
20180114,29,162
20180114,30,148
20180114,31,122
20180114,41,1178
20180114,42,79
20180114,43,142
20180114,44,520
20180114,45,164
20180114,46,359
20180114,47,203
20180114,48,160
20180114,49,80
20180114,99,4364
20180115,11,8532
20180115,26,3477
20180115,27,2362
20180115,28,3035
20180115,29,1882
20180115,30,1272
20180115,31,1130
20180115,41,10961
20180115,42,1409
20180115,43,1620
20180115,44,2895
20180115,45,2484
20180115,46,2911
20180115,47,3070
20180115,48,3952
20180115,49,871
20180115,99,51877
20180116,11,5909
20180116,26,2244
20180116,27,1620
20180116,28,2052
20180116,29,1188
20180116,30,888
20180116,31,743
20180116,41,7614
20180116,42,1098
20180116,43,1202
20180116,44,2127
20180116,45,1710
20180116,46,1840
20180116,47,2166
20180116,48,2438
20180116,49,584
20180116,99,35433
20180117,11,5719
20180117,26,2380
20180117,27,1615
20180117,28,1972
20180117,29,1357
20180117,30,880
20180117,31,792
20180117,41,7524
20180117,42,969
20180117,43,1187
20180117,44,1942
20180117,45,1610
20180117,46,1967
20180117,47,1909
20180117,48,2596
20180117,49,605
20180117,99,35030
20180118,11,5829
20180118,26,2388
20180118,27,1646
20180118,28,2049
20180118,29,1231
20180118,30,826
20180118,31,790
20180118,41,7284
20180118,42,935
20180118,43,1159
20180118,44,1979
20180118,45,1635
20180118,46,1986
20180118,47,2148
20180118,48,2538
20180118,49,578
20180118,99,35008
20180119,11,6401
20180119,26,2470
20180119,27,1812
20180119,28,2133
20180119,29,1286
20180119,30,924
20180119,31,846
20180119,41,8128
20180119,42,1076
20180119,43,1254
20180119,44,2079
20180119,45,1675
20180119,46,1955
20180119,47,2223
20180119,48,2821
20180119,49,618
20180119,99,37708
20180120,11,4495
20180120,26,1554
20180120,27,1252
20180120,28,1526
20180120,29,1000
20180120,30,726
20180120,31,611
20180120,41,5874
20180120,42,540
20180120,43,926
20180120,44,1576
20180120,45,1049
20180120,46,1470
20180120,47,1426
20180120,48,2030
20180120,49,409
20180120,99,26470
20180121,11,498
20180121,26,153
20180121,27,133
20180121,28,311
20180121,29,161
20180121,30,86
20180121,31,106
20180121,41,998
20180121,42,79
20180121,43,154
20180121,44,421
20180121,45,146
20180121,46,267
20180121,47,187
20180121,48,156
20180121,49,49
20180121,99,3906
20180122,11,7934
20180122,26,3145
20180122,27,2261
20180122,28,2616
20180122,29,1737
20180122,30,1186
20180122,31,1040
20180122,41,9857
20180122,42,1316
20180122,43,1615
20180122,44,2787
20180122,45,2255
20180122,46,2642
20180122,47,2857
20180122,48,3475
20180122,49,844
20180122,99,47576
20180123,11,5114
20180123,26,2067
20180123,27,1483
20180123,28,1749
20180123,29,1164
20180123,30,751
20180123,31,686
20180123,41,6413
20180123,42,747
20180123,43,996
20180123,44,1838
20180123,45,1408
20180123,46,1775
20180123,47,1765
20180123,48,2380
20180123,49,543
20180123,99,30882
20180124,11,4730
20180124,26,1861
20180124,27,1339
20180124,28,1634
20180124,29,1069
20180124,30,733
20180124,31,666
20180124,41,6113
20180124,42,746
20180124,43,991
20180124,44,1596
20180124,45,1346
20180124,46,1563
20180124,47,1591
20180124,48,2227
20180124,49,455
20180124,99,28664
20180125,11,5013
20180125,26,2068
20180125,27,1419
20180125,28,1809
20180125,29,1137
20180125,30,742
20180125,31,686
20180125,41,6336
20180125,42,890
20180125,43,1012
20180125,44,1852
20180125,45,1377
20180125,46,1680
20180125,47,1798
20180125,48,2297
20180125,49,551
20180125,99,30672
20180126,11,5364
20180126,26,2177
20180126,27,1443
20180126,28,1823
20180126,29,1193
20180126,30,797
20180126,31,709
20180126,41,6776
20180126,42,879
20180126,43,1081
20180126,44,1773
20180126,45,1633
20180126,46,1692
20180126,47,1846
20180126,48,2492
20180126,49,535
20180126,99,32218
20180127,11,3983
20180127,26,1439
20180127,27,1152
20180127,28,1383
20180127,29,923
20180127,30,631
20180127,31,598
20180127,41,5333
20180127,42,475
20180127,43,862
20180127,44,1476
20180127,45,1001
20180127,46,1326
20180127,47,1257
20180127,48,1816
20180127,49,357
20180127,99,24015
20180128,11,495
20180128,26,98
20180128,27,123
20180128,28,250
20180128,29,140
20180128,30,128
20180128,31,82
20180128,41,978
20180128,42,52
20180128,43,109
20180128,44,458
20180128,45,131
20180128,46,300
20180128,47,195
20180128,48,134
20180128,49,57
20180128,99,3732
20180129,11,7027
20180129,26,2733
20180129,27,1866
20180129,28,2450
20180129,29,1627
20180129,30,991
20180129,31,933
20180129,41,8792
20180129,42,1171
20180129,43,1453
20180129,44,2540
20180129,45,2077
20180129,46,2381
20180129,47,2442
20180129,48,3318
20180129,49,736
20180129,99,42540
20180130,11,4752
20180130,26,1907
20180130,27,1443
20180130,28,1763
20180130,29,1205
20180130,30,728
20180130,31,637
20180130,41,6444
20180130,42,869
20180130,43,1029
20180130,44,1790
20180130,45,1472
20180130,46,1802
20180130,47,1750
20180130,48,2213
20180130,49,495
20180130,99,30303
20180131,11,4664
20180131,26,1945
20180131,27,1375
20180131,28,1578
20180131,29,1157
20180131,30,689
20180131,31,619
20180131,41,5977
20180131,42,749
20180131,43,1023
20180131,44,1719
20180131,45,1467
20180131,46,1659
20180131,47,1688
20180131,48,2095
20180131,49,470
20180131,99,28875
20180201,11,4936
20180201,26,2223
20180201,27,1459
20180201,28,1769
20180201,29,1300
20180201,30,762
20180201,31,729
20180201,41,6568
20180201,42,907
20180201,43,1061
20180201,44,1820
20180201,45,1519
20180201,46,1964
20180201,47,1929
20180201,48,2586
20180201,49,577
20180201,99,32136
20180202,11,5388
20180202,26,2111
20180202,27,1528
20180202,28,1870
20180202,29,1234
20180202,30,718
20180202,31,710
20180202,41,6950
20180202,42,906
20180202,43,1065
20180202,44,1766
20180202,45,1542
20180202,46,1838
20180202,47,1806
20180202,48,2456
20180202,49,549
20180202,99,32453
20180203,11,3848
20180203,26,1376
20180203,27,1112
20180203,28,1337
20180203,29,922
20180203,30,560
20180203,31,500
20180203,41,5087
20180203,42,508
20180203,43,875
20180203,44,1331
20180203,45,882
20180203,46,1234
20180203,47,1223
20180203,48,1813
20180203,49,364
20180203,99,22979
20180204,11,414
20180204,26,137
20180204,27,132
20180204,28,287
20180204,29,140
20180204,30,96
20180204,31,104
20180204,41,979
20180204,42,60
20180204,43,139
20180204,44,309
20180204,45,185
20180204,46,269
20180204,47,190
20180204,48,124
20180204,49,21
20180204,99,3587
20180205,11,6672
20180205,26,2679
20180205,27,1780
20180205,28,2300
20180205,29,1513
20180205,30,1081
20180205,31,839
20180205,41,8379
20180205,42,1078
20180205,43,1408
20180205,44,2342
20180205,45,1897
20180205,46,2089
20180205,47,2236
20180205,48,3127
20180205,49,512
20180205,99,39944
20180206,11,4575
20180206,26,1796
20180206,27,1349
20180206,28,1613
20180206,29,1071
20180206,30,784
20180206,31,566
20180206,41,6039
20180206,42,839
20180206,43,992
20180206,44,1673
20180206,45,1413
20180206,46,1524
20180206,47,1636
20180206,48,2206
20180206,49,382
20180206,99,28467
20180207,11,4587
20180207,26,1888
20180207,27,1309
20180207,28,1552
20180207,29,1130
20180207,30,734
20180207,31,635
20180207,41,6036
20180207,42,751
20180207,43,922
20180207,44,1611
20180207,45,1376
20180207,46,1695
20180207,47,1649
20180207,48,2207
20180207,49,429
20180207,99,28522
20180208,11,4819
20180208,26,1967
20180208,27,1445
20180208,28,1701
20180208,29,1126
20180208,30,789
20180208,31,651
20180208,41,6299
20180208,42,781
20180208,43,1072
20180208,44,1739
20180208,45,1415
20180208,46,1758
20180208,47,1730
20180208,48,2229
20180208,49,436
20180208,99,29964
20180209,11,5456
20180209,26,2113
20180209,27,1438
20180209,28,1760
20180209,29,1141
20180209,30,842
20180209,31,670
20180209,41,6806
20180209,42,886
20180209,43,1198
20180209,44,1874
20180209,45,1670
20180209,46,1851
20180209,47,1850
20180209,48,2367
20180209,49,540
20180209,99,32473
20180210,11,4087
20180210,26,1475
20180210,27,1123
20180210,28,1314
20180210,29,925
20180210,30,700
20180210,31,502
20180210,41,5143
20180210,42,517
20180210,43,908
20180210,44,1384
20180210,45,1059
20180210,46,1343
20180210,47,1264
20180210,48,1830
20180210,49,359
20180210,99,23937
20180211,11,374
20180211,26,156
20180211,27,125
20180211,28,235
20180211,29,166
20180211,30,127
20180211,31,66
20180211,41,1058
20180211,42,55
20180211,43,113
20180211,44,355
20180211,45,123
20180211,46,348
20180211,47,248
20180211,48,129
20180211,49,38
20180211,99,3718
20180212,11,7399
20180212,26,3048
20180212,27,2010
20180212,28,2562
20180212,29,1520
20180212,30,1084
20180212,31,922
20180212,41,8783
20180212,42,1206
20180212,43,1389
20180212,44,2124
20180212,45,1988
20180212,46,2246
20180212,47,2454
20180212,48,3384
20180212,49,670
20180212,99,42797
20180213,11,5846
20180213,26,2376
20180213,27,1748
20180213,28,1930
20180213,29,1385
20180213,30,891
20180213,31,800
20180213,41,7349
20180213,42,1058
20180213,43,1300
20180213,44,2009
20180213,45,1727
20180213,46,2128
20180213,47,2051
20180213,48,2696
20180213,49,550
20180213,99,35850
20180214,11,7507
20180214,26,2923
20180214,27,2057
20180214,28,2477
20180214,29,1486
20180214,30,1095
20180214,31,949
20180214,41,8990
20180214,42,1047
20180214,43,1393
20180214,44,2319
20180214,45,1857
20180214,46,2231
20180214,47,2446
20180214,48,3134
20180214,49,638
20180214,99,42564
20180215,11,707
20180215,26,293
20180215,27,391
20180215,28,336
20180215,29,350
20180215,30,212
20180215,31,188
20180215,41,1556
20180215,42,103
20180215,43,331
20180215,44,560
20180215,45,298
20180215,46,577
20180215,47,476
20180215,48,591
20180215,49,101
20180215,99,7075
20180216,11,213
20180216,26,64
20180216,27,28
20180216,28,54
20180216,29,98
20180216,30,55
20180216,31,35
20180216,41,326
20180216,42,43
20180216,43,73
20180216,44,106
20180216,45,103
20180216,46,127
20180216,47,69
20180216,48,85
20180216,49,26
20180216,99,1506
20180217,11,676
20180217,26,204
20180217,27,197
20180217,28,292
20180217,29,233
20180217,30,233
20180217,31,147
20180217,41,1184
20180217,42,99
20180217,43,233
20180217,44,469
20180217,45,230
20180217,46,509
20180217,47,280
20180217,48,332
20180217,49,66
20180217,99,5385
20180218,11,616
20180218,26,188
20180218,27,177
20180218,28,304
20180218,29,193
20180218,30,195
20180218,31,130
20180218,41,1315
20180218,42,59
20180218,43,139
20180218,44,490
20180218,45,185
20180218,46,356
20180218,47,282
20180218,48,163
20180218,49,56
20180218,99,4848
20180219,11,7696
20180219,26,3113
20180219,27,2138
20180219,28,2629
20180219,29,1809
20180219,30,1262
20180219,31,1068
20180219,41,9699
20180219,42,1215
20180219,43,1641
20180219,44,2712
20180219,45,2287
20180219,46,2572
20180219,47,2723
20180219,48,3717
20180219,49,754
20180219,99,47042
20180220,11,4753
20180220,26,2012
20180220,27,1389
20180220,28,1655
20180220,29,1085
20180220,30,752
20180220,31,666
20180220,41,6168
20180220,42,827
20180220,43,1011
20180220,44,1721
20180220,45,1498
20180220,46,1769
20180220,47,1766
20180220,48,2248
20180220,49,475
20180220,99,29802
20180221,11,4615
20180221,26,1913
20180221,27,1270
20180221,28,1572
20180221,29,1014
20180221,30,722
20180221,31,624
20180221,41,5826
20180221,42,792
20180221,43,1038
20180221,44,1654
20180221,45,1375
20180221,46,1644
20180221,47,1665
20180221,48,2207
20180221,49,473
20180221,99,28411
20180222,11,4754
20180222,26,1928
20180222,27,1316
20180222,28,1615
20180222,29,1026
20180222,30,785
20180222,31,634
20180222,41,5843
20180222,42,753
20180222,43,1064
20180222,44,1588
20180222,45,1437
20180222,46,1711
20180222,47,1775
20180222,48,2231
20180222,49,495
20180222,99,28960
20180223,11,4876
20180223,26,2106
20180223,27,1329
20180223,28,1605
20180223,29,1083
20180223,30,783
20180223,31,708
20180223,41,5878
20180223,42,780
20180223,43,1023
20180223,44,1776
20180223,45,1493
20180223,46,1703
20180223,47,1766
20180223,48,2309
20180223,49,484
20180223,99,29705
20180224,11,3593
20180224,26,1295
20180224,27,945
20180224,28,1220
20180224,29,854
20180224,30,616
20180224,31,511
20180224,41,4560
20180224,42,420
20180224,43,796
20180224,44,1262
20180224,45,962
20180224,46,1218
20180224,47,1119
20180224,48,1586
20180224,49,319
20180224,99,21278
20180225,11,371
20180225,26,101
20180225,27,101
20180225,28,183
20180225,29,154
20180225,30,127
20180225,31,132
20180225,41,867
20180225,42,49
20180225,43,111
20180225,44,331
20180225,45,124
20180225,46,277
20180225,47,183
20180225,48,113
20180225,49,40
20180225,99,3264
20180226,11,6471
20180226,26,2702
20180226,27,1875
20180226,28,2108
20180226,29,1493
20180226,30,999
20180226,31,895
20180226,41,8082
20180226,42,1086
20180226,43,1404
20180226,44,2233
20180226,45,1939
20180226,46,2227
20180226,47,2341
20180226,48,2978
20180226,49,668
20180226,99,39505
20180227,11,4612
20180227,26,1999
20180227,27,1367
20180227,28,1620
20180227,29,1112
20180227,30,773
20180227,31,623
20180227,41,5967
20180227,42,853
20180227,43,1101
20180227,44,1738
20180227,45,1466
20180227,46,1695
20180227,47,1699
20180227,48,2167
20180227,49,521
20180227,99,29314
20180228,11,4662
20180228,26,1885
20180228,27,1283
20180228,28,1511
20180228,29,1055
20180228,30,706
20180228,31,545
20180228,41,5781
20180228,42,716
20180228,43,964
20180228,44,1633
20180228,45,1420
20180228,46,1575
20180228,47,1579
20180228,48,2022
20180228,49,422
20180228,99,27762
20180301,11,726
20180301,26,544
20180301,27,437
20180301,28,376
20180301,29,407
20180301,30,317
20180301,31,273
20180301,41,1605
20180301,42,150
20180301,43,320
20180301,44,694
20180301,45,474
20180301,46,670
20180301,47,596
20180301,48,779
20180301,49,118
20180301,99,8502
20180302,11,6213
20180302,26,2448
20180302,27,1619
20180302,28,2060
20180302,29,1410
20180302,30,917
20180302,31,763
20180302,41,7885
20180302,42,1057
20180302,43,1270
20180302,44,1998
20180302,45,1723
20180302,46,2064
20180302,47,1976
20180302,48,2627
20180302,49,605
20180302,99,36649
20180303,11,3477
20180303,26,1269
20180303,27,887
20180303,28,1163
20180303,29,855
20180303,30,549
20180303,31,427
20180303,41,4556
20180303,42,448
20180303,43,757
20180303,44,1287
20180303,45,896
20180303,46,1179
20180303,47,1097
20180303,48,1531
20180303,49,314
20180303,99,20698
20180304,11,432
20180304,26,139
20180304,27,109
20180304,28,247
20180304,29,142
20180304,30,105
20180304,31,82
20180304,41,953
20180304,42,60
20180304,43,95
20180304,44,365
20180304,45,157
20180304,46,266
20180304,47,175
20180304,48,129
20180304,49,38
20180304,99,3496
20180305,11,6041
20180305,26,2272
20180305,27,1517
20180305,28,1873
20180305,29,1265
20180305,30,908
20180305,31,714
20180305,41,7491
20180305,42,980
20180305,43,1171
20180305,44,2106
20180305,45,1685
20180305,46,1963
20180305,47,2147
20180305,48,2507
20180305,49,637
20180305,99,35290
20180306,11,4117
20180306,26,1884
20180306,27,1194
20180306,28,1425
20180306,29,988
20180306,30,701
20180306,31,613
20180306,41,5342
20180306,42,786
20180306,43,977
20180306,44,1560
20180306,45,1350
20180306,46,1525
20180306,47,1671
20180306,48,1986
20180306,49,464
20180306,99,26589
20180307,11,4171
20180307,26,1720
20180307,27,1054
20180307,28,1320
20180307,29,910
20180307,30,617
20180307,31,510
20180307,41,5274
20180307,42,724
20180307,43,874
20180307,44,1461
20180307,45,1149
20180307,46,1352
20180307,47,1475
20180307,48,1878
20180307,49,406
20180307,99,24907
20180308,11,4068
20180308,26,1519
20180308,27,908
20180308,28,1363
20180308,29,950
20180308,30,642
20180308,31,546
20180308,41,5375
20180308,42,619
20180308,43,864
20180308,44,1497
20180308,45,1238
20180308,46,1337
20180308,47,1117
20180308,48,1515
20180308,49,458
20180308,99,24029
20180309,11,4693
20180309,26,2106
20180309,27,1330
20180309,28,1577
20180309,29,1018
20180309,30,765
20180309,31,691
20180309,41,6089
20180309,42,737
20180309,43,1012
20180309,44,1605
20180309,45,1428
20180309,46,1521
20180309,47,1745
20180309,48,2181
20180309,49,484
20180309,99,28990
20180310,11,3450
20180310,26,1288
20180310,27,948
20180310,28,1226
20180310,29,885
20180310,30,632
20180310,31,501
20180310,41,4929
20180310,42,452
20180310,43,806
20180310,44,1362
20180310,45,885
20180310,46,1141
20180310,47,1147
20180310,48,1523
20180310,49,364
20180310,99,21543
20180311,11,430
20180311,26,136
20180311,27,119
20180311,28,232
20180311,29,180
20180311,30,149
20180311,31,155
20180311,41,1149
20180311,42,62
20180311,43,131
20180311,44,433
20180311,45,182
20180311,46,349
20180311,47,190
20180311,48,123
20180311,49,47
20180311,99,4071
20180312,11,6280
20180312,26,2667
20180312,27,1769
20180312,28,2123
20180312,29,1525
20180312,30,1024
20180312,31,840
20180312,41,8157
20180312,42,1023
20180312,43,1291
20180312,44,2189
20180312,45,1923
20180312,46,1931
20180312,47,2211
20180312,48,2870
20180312,49,654
20180312,99,38484
20180313,11,4496
20180313,26,1806
20180313,27,1274
20180313,28,1568
20180313,29,1074
20180313,30,696
20180313,31,618
20180313,41,6206
20180313,42,824
20180313,43,997
20180313,44,1714
20180313,45,1380
20180313,46,1481
20180313,47,1630
20180313,48,2022
20180313,49,514
20180313,99,28311
20180314,11,4506
20180314,26,1730
20180314,27,1216
20180314,28,1449
20180314,29,1033
20180314,30,630
20180314,31,583
20180314,41,5970
20180314,42,731
20180314,43,893
20180314,44,1602
20180314,45,1273
20180314,46,1452
20180314,47,1443
20180314,48,1917
20180314,49,443
20180314,99,26878
20180315,11,4214
20180315,26,1538
20180315,27,1192
20180315,28,1443
20180315,29,953
20180315,30,743
20180315,31,619
20180315,41,5470
20180315,42,728
20180315,43,933
20180315,44,1608
20180315,45,1328
20180315,46,1381
20180315,47,1534
20180315,48,1601
20180315,49,453
20180315,99,25743
20180316,11,5170
20180316,26,2068
20180316,27,1361
20180316,28,1751
20180316,29,1163
20180316,30,829
20180316,31,780
20180316,41,6978
20180316,42,824
20180316,43,1140
20180316,44,1938
20180316,45,1541
20180316,46,1640
20180316,47,1818
20180316,48,2308
20180316,49,513
20180316,99,31830
20180317,11,3909
20180317,26,1494
20180317,27,1118
20180317,28,1434
20180317,29,965
20180317,30,682
20180317,31,648
20180317,41,5776
20180317,42,554
20180317,43,967
20180317,44,1579
20180317,45,1041
20180317,46,1242
20180317,47,1345
20180317,48,1753
20180317,49,360
20180317,99,24873
20180318,11,597
20180318,26,200
20180318,27,135
20180318,28,335
20180318,29,211
20180318,30,216
20180318,31,91
20180318,41,1580
20180318,42,70
20180318,43,138
20180318,44,515
20180318,45,215
20180318,46,448
20180318,47,265
20180318,48,175
20180318,49,47
20180318,99,5238
20180319,11,6805
20180319,26,2470
20180319,27,1791
20180319,28,2436
20180319,29,1500
20180319,30,1103
20180319,31,925
20180319,41,9472
20180319,42,1043
20180319,43,1495
20180319,44,2527
20180319,45,2035
20180319,46,2074
20180319,47,2208
20180319,48,2811
20180319,49,691
20180319,99,41396
20180320,11,4971
20180320,26,1998
20180320,27,1537
20180320,28,1776
20180320,29,1127
20180320,30,841
20180320,31,718
20180320,41,6946
20180320,42,900
20180320,43,1210
20180320,44,1982
20180320,45,1435
20180320,46,1699
20180320,47,1901
20180320,48,2330
20180320,49,450
20180320,99,31829
20180321,11,4808
20180321,26,1677
20180321,27,1207
20180321,28,1500
20180321,29,998
20180321,30,744
20180321,31,601
20180321,41,6433
20180321,42,749
20180321,43,970
20180321,44,1590
20180321,45,1295
20180321,46,1476
20180321,47,1371
20180321,48,1889
20180321,49,446
20180321,99,27757
20180322,11,5098
20180322,26,2127
20180322,27,1511
20180322,28,1882
20180322,29,1153
20180322,30,916
20180322,31,767
20180322,41,7037
20180322,42,750
20180322,43,1200
20180322,44,1933
20180322,45,1421
20180322,46,1635
20180322,47,1895
20180322,48,2305
20180322,49,464
20180322,99,32102
20180323,11,5591
20180323,26,2149
20180323,27,1564
20180323,28,1991
20180323,29,1183
20180323,30,911
20180323,31,753
20180323,41,7604
20180323,42,905
20180323,43,1211
20180323,44,2037
20180323,45,1604
20180323,46,1710
20180323,47,1941
20180323,48,2447
20180323,49,523
20180323,99,34132
20180324,11,4389
20180324,26,1510
20180324,27,1253
20180324,28,1638
20180324,29,1020
20180324,30,811
20180324,31,670
20180324,41,6191
20180324,42,563
20180324,43,1056
20180324,44,1713
20180324,45,1065
20180324,46,1354
20180324,47,1380
20180324,48,1922
20180324,49,372
20180324,99,26912
20180325,11,586
20180325,26,160
20180325,27,166
20180325,28,306
20180325,29,204
20180325,30,143
20180325,31,131
20180325,41,1557
20180325,42,72
20180325,43,153
20180325,44,490
20180325,45,181
20180325,46,458
20180325,47,233
20180325,48,108
20180325,49,67
20180325,99,5018
20180326,11,7598
20180326,26,3029
20180326,27,2106
20180326,28,2503
20180326,29,1677
20180326,30,1281
20180326,31,1100
20180326,41,9767
20180326,42,1095
20180326,43,1567
20180326,44,2695
20180326,45,2049
20180326,46,2298
20180326,47,2531
20180326,48,3356
20180326,49,688
20180326,99,45349
20180327,11,5219
20180327,26,2198
20180327,27,1523
20180327,28,1874
20180327,29,1184
20180327,30,900
20180327,31,809
20180327,41,7130
20180327,42,853
20180327,43,1218
20180327,44,1977
20180327,45,1547
20180327,46,1754
20180327,47,1942
20180327,48,2538
20180327,49,516
20180327,99,33187
20180328,11,5249
20180328,26,2163
20180328,27,1425
20180328,28,1761
20180328,29,1109
20180328,30,852
20180328,31,869
20180328,41,7107
20180328,42,855
20180328,43,1187
20180328,44,1804
20180328,45,1441
20180328,46,1689
20180328,47,1746
20180328,48,2387
20180328,49,475
20180328,99,32123
20180329,11,5264
20180329,26,2100
20180329,27,1457
20180329,28,1690
20180329,29,1284
20180329,30,908
20180329,31,863
20180329,41,6911
20180329,42,735
20180329,43,1179
20180329,44,1894
20180329,45,1407
20180329,46,1690
20180329,47,1922
20180329,48,2252
20180329,49,529
20180329,99,32089
20180330,11,5720
20180330,26,2348
20180330,27,1575
20180330,28,1881
20180330,29,1217
20180330,30,944
20180330,31,906
20180330,41,7344
20180330,42,850
20180330,43,1240
20180330,44,1951
20180330,45,1607
20180330,46,1913
20180330,47,1979
20180330,48,2600
20180330,49,512
20180330,99,34594
20180331,11,4518
20180331,26,1729
20180331,27,1226
20180331,28,1555
20180331,29,1017
20180331,30,837
20180331,31,738
20180331,41,6214
20180331,42,604
20180331,43,1072
20180331,44,1664
20180331,45,1104
20180331,46,1376
20180331,47,1492
20180331,48,2060
20180331,49,409
20180331,99,27619
20180401,11,771
20180401,26,447
20180401,27,316
20180401,28,437
20180401,29,329
20180401,30,270
20180401,31,217
20180401,41,1940
20180401,42,127
20180401,43,240
20180401,44,656
20180401,45,483
20180401,46,625
20180401,47,537
20180401,48,504
20180401,49,75
20180401,99,7985
20180402,11,7553
20180402,26,2978
20180402,27,2225
20180402,28,2585
20180402,29,1661
20180402,30,1267
20180402,31,1107
20180402,41,9896
20180402,42,1104
20180402,43,1583
20180402,44,2622
20180402,45,2066
20180402,46,2248
20180402,47,2704
20180402,48,3553
20180402,49,718
20180402,99,45884
20180403,11,5314
20180403,26,2179
20180403,27,1497
20180403,28,1860
20180403,29,1183
20180403,30,920
20180403,31,865
20180403,41,7091
20180403,42,861
20180403,43,1218
20180403,44,1911
20180403,45,1452
20180403,46,1576
20180403,47,1841
20180403,48,2450
20180403,49,496
20180403,99,32726
20180404,11,5068
20180404,26,1998
20180404,27,1451
20180404,28,1776
20180404,29,1148
20180404,30,874
20180404,31,859
20180404,41,7116
20180404,42,811
20180404,43,1165
20180404,44,1849
20180404,45,1455
20180404,46,1492
20180404,47,1800
20180404,48,2266
20180404,49,484
20180404,99,31625
20180405,11,4863
20180405,26,2125
20180405,27,1574
20180405,28,1691
20180405,29,1160
20180405,30,937
20180405,31,936
20180405,41,6686
20180405,42,788
20180405,43,1147
20180405,44,1797
20180405,45,1324
20180405,46,1707
20180405,47,1852
20180405,48,2284
20180405,49,546
20180405,99,31421
20180406,11,6001
20180406,26,2286
20180406,27,1719
20180406,28,2013
20180406,29,1212
20180406,30,1015
20180406,31,937
20180406,41,7931
20180406,42,861
20180406,43,1320
20180406,44,2119
20180406,45,1695
20180406,46,1707
20180406,47,2000
20180406,48,2552
20180406,49,538
20180406,99,35913
20180407,11,4822
20180407,26,1655
20180407,27,1461
20180407,28,1672
20180407,29,1047
20180407,30,858
20180407,31,761
20180407,41,6628
20180407,42,513
20180407,43,1107
20180407,44,1612
20180407,45,1134
20180407,46,1276
20180407,47,1547
20180407,48,2079
20180407,49,360
20180407,99,28534
20180408,11,633
20180408,26,168
20180408,27,174
20180408,28,307
20180408,29,223
20180408,30,212
20180408,31,151
20180408,41,1508
20180408,42,67
20180408,43,126
20180408,44,470
20180408,45,147
20180408,46,457
20180408,47,307
20180408,48,141
20180408,49,78
20180408,99,5171
20180409,11,7992
20180409,26,3078
20180409,27,2276
20180409,28,2643
20180409,29,1779
20180409,30,1322
20180409,31,1256
20180409,41,10403
20180409,42,1103
