날짜,시도지역코드,발생건수(건)
20180102,99,71435
20180103,11,9349
20180103,26,3388
20180103,27,2704
20180103,28,2931
20180103,29,1446
20180103,30,1605
20180103,31,947
20180103,41,11919
20180103,42,1589
20180103,43,1704
20180103,44,2183
20180103,45,1767
20180103,46,2231
20180103,47,2677
20180103,48,3484
20180103,49,653
20180103,99,50591
20180104,11,8898
20180104,26,3009
20180104,27,2596
20180104,28,2657
20180104,29,1323
20180104,30,1503
20180104,31,997
20180104,41,11135
20180104,42,1436
20180104,43,1611
20180104,44,2232
20180104,45,1808
20180104,46,2072
20180104,47,2726
20180104,48,3317
20180104,49,607
20180104,99,47939
20180105,11,10349
20180105,26,3648
20180105,27,3016
20180105,28,3255
20180105,29,1594
20180105,30,1661
20180105,31,995
20180105,41,12789
20180105,42,1757
20180105,43,1893
20180105,44,2486
20180105,45,1985
20180105,46,2315
20180105,47,3138
20180105,48,3670
20180105,49,640
20180105,99,55202
20180106,11,7521
20180106,26,2452
20180106,27,2021
20180106,28,2441
20180106,29,1120
20180106,30,1405
20180106,31,728
20180106,41,9824
20180106,42,935
20180106,43,1317
20180106,44,1639
20180106,45,1267
20180106,46,1677
20180106,47,2068
20180106,48,2705
20180106,49,379
20180106,99,39506
20180107,11,450
20180107,26,115
20180107,27,49
20180107,28,137
20180107,29,32
20180107,30,117
20180107,31,71
20180107,41,753
20180107,42,42
20180107,43,116
20180107,44,140
20180107,45,56
20180107,46,77
20180107,47,75
20180107,48,80
20180107,49,16
20180107,99,2327
20180108,11,11978
20180108,26,3982
20180108,27,3335
20180108,28,3695
20180108,29,1789
20180108,30,1873
20180108,31,1206
20180108,41,14762
20180108,42,2079
20180108,43,1869
20180108,44,2814
20180108,45,2303
20180108,46,2802
20180108,47,3350
20180108,48,4032
20180108,49,738
20180108,99,62619
20180109,11,8891
20180109,26,3087
20180109,27,2656
20180109,28,2816
20180109,29,1199
20180109,30,1364
20180109,31,955
20180109,41,11011
20180109,42,1341
20180109,43,1390
20180109,44,1854
20180109,45,1439
20180109,46,2031
20180109,47,2520
20180109,48,3350
20180109,49,546
20180109,99,46459
20180110,11,7805
20180110,26,2790
20180110,27,2264
20180110,28,2564
20180110,29,885
20180110,30,1197
20180110,31,839
20180110,41,9810
20180110,42,1361
20180110,43,1337
20180110,44,1619
20180110,45,1290
20180110,46,1385
20180110,47,2336
20180110,48,2513
20180110,49,515
20180110,99,40519
20180111,11,7718
20180111,26,2668
20180111,27,2173
20180111,28,2458
20180111,29,1058
20180111,30,1287
20180111,31,772
20180111,41,9605
20180111,42,1228
20180111,43,1293
20180111,44,1801
20180111,45,1312
20180111,46,1538
20180111,47,2175
20180111,48,2914
20180111,49,346
20180111,99,40358
20180112,11,8781
20180112,26,3064
20180112,27,2596
20180112,28,2819
20180112,29,1294
20180112,30,1497
20180112,31,874
20180112,41,11017
20180112,42,1496
20180112,43,1580
20180112,44,2001
20180112,45,1723
20180112,46,1911
20180112,47,2655
20180112,48,3228
20180112,49,394
20180112,99,46942
20180113,11,7113
20180113,26,2348
20180113,27,2107
20180113,28,2309
20180113,29,1059
20180113,30,1268
20180113,31,713
20180113,41,9382
20180113,42,980
20180113,43,1175
20180113,44,1730
20180113,45,1247
20180113,46,1577
20180113,47,1970
20180113,48,2616
20180113,49,411
20180113,99,38012
20180114,11,289
20180114,26,103
20180114,27,42
20180114,28,99
20180114,29,27
20180114,30,101
20180114,31,76
20180114,41,725
20180114,42,38
20180114,43,115
20180114,44,126
20180114,45,65
20180114,46,66
20180114,47,85
20180114,48,71
20180114,49,29
20180114,99,2058
20180115,11,12146
20180115,26,4253
20180115,27,3641
20180115,28,3933
20180115,29,1902
20180115,30,1976
20180115,31,1264
20180115,41,15273
20180115,42,2065
20180115,43,2201
20180115,44,3228
20180115,45,2475
20180115,46,3060
20180115,47,3775
20180115,48,4523
20180115,49,849
20180115,99,66575
20180116,11,9090
20180116,26,2698
20180116,27,2501
20180116,28,2835
20180116,29,1313
20180116,30,1412
20180116,31,860
20180116,41,11395
20180116,42,1576
20180116,43,1635
20180116,44,2252
20180116,45,1759
20180116,46,1921
20180116,47,2744
20180116,48,2947
20180116,49,583
20180116,99,47532
20180117,11,8480
20180117,26,2888
20180117,27,2326
20180117,28,2736
20180117,29,1363
20180117,30,1321
20180117,31,859
20180117,41,10437
20180117,42,1391
20180117,43,1483
20180117,44,2031
20180117,45,1654
20180117,46,2095
20180117,47,2398
20180117,48,3041
20180117,49,563
20180117,99,45074
20180118,11,8050
20180118,26,2997
20180118,27,2382
20180118,28,2543
20180118,29,1314
20180118,30,1350
20180118,31,880
20180118,41,9929
20180118,42,1304
20180118,43,1456
20180118,44,2117
20180118,45,1737
20180118,46,1954
20180118,47,2569
20180118,48,3046
20180118,49,552
20180118,99,44188
20180119,11,9726
20180119,26,3379
20180119,27,2792
20180119,28,3072
20180119,29,1412
20180119,30,1737
20180119,31,969
20180119,41,12022
20180119,42,1585
20180119,43,1684
20180119,44,2334
20180119,45,1872
20180119,46,2166
20180119,47,2835
20180119,48,3394
20180119,49,552
20180119,99,51546
20180120,11,6850
20180120,26,2334
20180120,27,2078
20180120,28,2309
20180120,29,1012
20180120,30,1118
20180120,31,693
20180120,41,9096
20180120,42,928
20180120,43,1242
20180120,44,1664
20180120,45,1209
20180120,46,1538
20180120,47,1871
20180120,48,2463
20180120,49,357
20180120,99,36766
20180121,11,351
20180121,26,115
20180121,27,48
20180121,28,113
20180121,29,32
20180121,30,121
20180121,31,83
20180121,41,712
20180121,42,29
20180121,43,88
20180121,44,149
20180121,45,48
20180121,46,74
20180121,47,68
20180121,48,80
20180121,49,17
20180121,99,2128
20180122,11,11359
20180122,26,4164
20180122,27,3398
20180122,28,3589
20180122,29,1828
20180122,30,2036
20180122,31,1267
20180122,41,14228
20180122,42,1967
20180122,43,2135
20180122,44,3021
20180122,45,2353
20180122,46,2875
20180122,47,3532
20180122,48,4274
20180122,49,718
20180122,99,62755
20180123,11,8077
20180123,26,3111
20180123,27,2403
20180123,28,2666
20180123,29,1321
20180123,30,1465
20180123,31,901
20180123,41,10271
20180123,42,1233
20180123,43,1451
20180123,44,2016
20180123,45,1605
20180123,46,1954
20180123,47,2481
20180123,48,3109
20180123,49,511
20180123,99,44581
20180124,11,7142
20180124,26,2583
20180124,27,2101
20180124,28,2321
20180124,29,1165
20180124,30,1292
20180124,31,817
20180124,41,8891
20180124,42,1233
20180124,43,1261
20180124,44,1815
20180124,45,1478
20180124,46,1646
20180124,47,2078
20180124,48,2734
20180124,49,445
20180124,99,39009
20180125,11,7740
20180125,26,2699
20180125,27,2097
20180125,28,2466
20180125,29,1241
20180125,30,1332
20180125,31,855
20180125,41,9619
20180125,42,1248
20180125,43,1410
20180125,44,1986
20180125,45,1607
20180125,46,1658
20180125,47,2335
20180125,48,2813
20180125,49,512
20180125,99,41624
20180126,11,9012
20180126,26,3306
20180126,27,2626
20180126,28,2925
20180126,29,1442
20180126,30,1533
20180126,31,1037
20180126,41,11195
20180126,42,1571
20180126,43,1622
20180126,44,2268
20180126,45,1759
20180126,46,2004
20180126,47,2683
20180126,48,3390
20180126,49,536
20180126,99,48919
20180127,11,7364
20180127,26,2427
20180127,27,2144
20180127,28,2463
20180127,29,1148
20180127,30,1276
20180127,31,752
20180127,41,9593
20180127,42,1036
20180127,43,1242
20180127,44,1796
20180127,45,1310
20180127,46,1614
20180127,47,2052
20180127,48,2745
20180127,49,411
20180127,99,39379
20180128,11,332
20180128,26,81
20180128,27,41
20180128,28,90
20180128,29,46
20180128,30,115
20180128,31,85
20180128,41,758
20180128,42,49
20180128,43,104
20180128,44,159
20180128,45,76
20180128,46,110
20180128,47,84
20180128,48,93
20180128,49,29
20180128,99,2252
20180129,11,12315
20180129,26,4536
20180129,27,3601
20180129,28,3959
20180129,29,1965
20180129,30,2209
20180129,31,1371
20180129,41,15489
20180129,42,2221
20180129,43,2304
20180129,44,3230
20180129,45,2549
20180129,46,2881
20180129,47,3858
20180129,48,4684
20180129,49,733
20180129,99,67908
20180130,11,9491
20180130,26,3390
20180130,27,2819
20180130,28,2999
20180130,29,1501
20180130,30,1664
20180130,31,952
20180130,41,12148
20180130,42,1616
20180130,43,1745
20180130,44,2441
20180130,45,2012
20180130,46,2213
20180130,47,3036
20180130,48,3585
20180130,49,550
20180130,99,52171
20180131,11,8638
20180131,26,3117
20180131,27,2523
20180131,28,2809
20180131,29,1435
20180131,30,1578
20180131,31,973
20180131,41,10830
20180131,42,1509
20180131,43,1705
20180131,44,2200
20180131,45,1742
20180131,46,2113
20180131,47,2688
20180131,48,3267
20180131,49,499
20180131,99,47632
20180201,11,8706
20180201,26,3105
20180201,27,2553
20180201,28,2719
20180201,29,1371
20180201,30,1492
20180201,31,928
20180201,41,10977
20180201,42,1401
20180201,43,1577
20180201,44,2259
20180201,45,1730
20180201,46,2082
20180201,47,2764
20180201,48,3134
20180201,49,550
20180201,99,47356
20180202,11,9939
20180202,26,3592
20180202,27,2874
20180202,28,3254
20180202,29,1430
20180202,30,1732
20180202,31,1046
20180202,41,12700
20180202,42,1777
20180202,43,1804
20180202,44,2520
20180202,45,1979
20180202,46,2259
20180202,47,3117
20180202,48,3715
20180202,49,602
20180202,99,54348
20180203,11,7446
20180203,26,2457
20180203,27,2197
20180203,28,2614
20180203,29,1099
20180203,30,1329
20180203,31,745
20180203,41,9795
20180203,42,940
20180203,43,1305
20180203,44,1708
20180203,45,1295
20180203,46,1532
20180203,47,2035
20180203,48,2937
20180203,49,392
20180203,99,39834
20180204,11,399
20180204,26,134
20180204,27,43
20180204,28,142
20180204,29,30
20180204,30,128
20180204,31,76
20180204,41,776
20180204,42,42
20180204,43,99
20180204,44,152
20180204,45,59
20180204,46,57
20180204,47,76
20180204,48,89
20180204,49,18
20180204,99,2320
20180205,11,11552
20180205,26,4174
20180205,27,3325
20180205,28,3682
20180205,29,1724
20180205,30,1951
20180205,31,1215
20180205,41,14519
20180205,42,1840
20180205,43,2070
20180205,44,3004
20180205,45,2320
20180205,46,2537
20180205,47,3562
20180205,48,4431
20180205,49,583
20180205,99,62503
20180206,11,9020
20180206,26,3221
20180206,27,2575
20180206,28,2758
20180206,29,1264
20180206,30,1534
20180206,31,908
20180206,41,11282
20180206,42,1475
20180206,43,1654
20180206,44,2244
20180206,45,1727
20180206,46,1973
20180206,47,2631
20180206,48,3438
20180206,49,420
20180206,99,48135
20180207,11,8682
20180207,26,3210
20180207,27,2348
20180207,28,2749
20180207,29,1190
20180207,30,1508
20180207,31,978
20180207,41,10908
20180207,42,1476
20180207,43,1586
20180207,44,2152
20180207,45,1591
20180207,46,2000
20180207,47,2655
20180207,48,3337
20180207,49,577
20180207,99,46956
20180208,11,9216
20180208,26,3213
20180208,27,2795
20180208,28,2787
20180208,29,1374
20180208,30,1540
20180208,31,976
20180208,41,11186
20180208,42,1340
20180208,43,1563
20180208,44,2284
20180208,45,1847
20180208,46,2270
20180208,47,2831
20180208,48,3413
20180208,49,568
20180208,99,49209
20180209,11,10559
20180209,26,3650
20180209,27,3085
20180209,28,3285
20180209,29,1552
20180209,30,1831
20180209,31,1165
20180209,41,13066
20180209,42,1825
20180209,43,1812
20180209,44,2623
20180209,45,2054
20180209,46,2410
20180209,47,3281
20180209,48,3897
20180209,49,675
20180209,99,56783
20180210,11,7861
20180210,26,2702
20180210,27,2345
20180210,28,2636
20180210,29,1175
20180210,30,1373
20180210,31,820
20180210,41,10408
20180210,42,1070
20180210,43,1363
20180210,44,1898
20180210,45,1376
20180210,46,1782
20180210,47,2232
20180210,48,3033
20180210,49,401
20180210,99,42485
20180211,11,260
20180211,26,103
20180211,27,34
20180211,28,87
20180211,29,36
20180211,30,138
20180211,31,67
20180211,41,719
20180211,42,37
20180211,43,90
20180211,44,130
20180211,45,48
20180211,46,109
20180211,47,88
20180211,48,71
20180211,49,21
20180211,99,2038
20180212,11,12894
20180212,26,4645
20180212,27,3744
20180212,28,4079
20180212,29,1682
20180212,30,2109
20180212,31,1394
20180212,41,15617
20180212,42,2051
20180212,43,2245
20180212,44,3102
20180212,45,2366
20180212,46,2758
20180212,47,3926
20180212,48,4806
20180212,49,774
20180212,99,68209
20180213,11,11316
20180213,26,3993
20180213,27,3301
20180213,28,3536
20180213,29,1722
20180213,30,1850
20180213,31,1213
20180213,41,13911
20180213,42,1846
20180213,43,1953
20180213,44,2721
20180213,45,2226
20180213,46,2699
20180213,47,3527
20180213,48,4186
20180213,49,732
20180213,99,60746
20180214,11,13316
20180214,26,4606
20180214,27,3866
20180214,28,4194
20180214,29,1930
20180214,30,2119
20180214,31,1403
20180214,41,16207
20180214,42,1860
20180214,43,2294
20180214,44,3204
20180214,45,2371
20180214,46,2933
20180214,47,3892
20180214,48,4946
20180214,49,809
20180214,99,69963
20180215,11,624
20180215,26,278
20180215,27,338
20180215,28,211
20180215,29,192
20180215,30,217
20180215,31,70
20180215,41,1043
20180215,42,119
20180215,43,179
20180215,44,352
20180215,45,187
20180215,46,388
20180215,47,341
20180215,48,373
20180215,49,46
20180215,99,4960
20180216,11,137
20180216,26,20
20180216,27,39
20180216,28,38
20180216,29,29
20180216,30,95
20180216,31,8
20180216,41,199
20180216,42,20
20180216,43,30
20180216,44,60
20180216,45,33
20180216,46,45
20180216,47,40
20180216,48,51
20180216,49,11
20180216,99,855
20180217,11,391
20180217,26,155
20180217,27,86
20180217,28,160
20180217,29,79
20180217,30,136
20180217,31,39
20180217,41,821
20180217,42,75
20180217,43,114
20180217,44,204
20180217,45,125
20180217,46,144
20180217,47,111
20180217,48,127
20180217,49,37
20180217,99,2805
20180218,11,431
20180218,26,152
20180218,27,77
20180218,28,187
20180218,29,44
20180218,30,139
20180218,31,61
20180218,41,854
20180218,42,41
20180218,43,126
20180218,44,171
20180218,45,56
20180218,46,89
20180218,47,97
20180218,48,126
20180218,49,24
20180218,99,2675
20180219,11,16539
20180219,26,5567
20180219,27,4865
20180219,28,5138
20180219,29,2550
20180219,30,2809
20180219,31,1741
20180219,41,20559
20180219,42,2578
20180219,43,2931
20180219,44,4148
20180219,45,3318
20180219,46,3764
20180219,47,5012
20180219,48,6186
20180219,49,1125
20180219,99,88838
20180220,11,10963
20180220,26,3717
20180220,27,3311
20180220,28,3399
20180220,29,1734
20180220,30,1917
20180220,31,1180
20180220,41,13923
20180220,42,1765
20180220,43,2028
20180220,44,2770
20180220,45,2195
20180220,46,2712
20180220,47,3380
20180220,48,4158
20180220,49,714
20180220,99,59884
20180221,11,9518
20180221,26,3414
20180221,27,2839
20180221,28,3210
20180221,29,1453
20180221,30,1704
20180221,31,1004
20180221,41,11973
20180221,42,1539
20180221,43,1742
20180221,44,2327
20180221,45,1807
20180221,46,2249
20180221,47,2926
20180221,48,3656
20180221,49,618
20180221,99,51990
20180222,11,9473
20180222,26,3247
20180222,27,2728
20180222,28,2959
20180222,29,1420
20180222,30,1601
20180222,31,1009
20180222,41,11552
20180222,42,1456
20180222,43,1645
20180222,44,2420
20180222,45,1925
20180222,46,2180
20180222,47,2988
20180222,48,3415
20180222,49,658
20180222,99,50691
20180223,11,10189
20180223,26,3786
20180223,27,3119
20180223,28,3290
20180223,29,1548
20180223,30,1859
20180223,31,1074
20180223,41,12841
20180223,42,1692
20180223,43,1890
20180223,44,2672
20180223,45,2145
20180223,46,2393
20180223,47,3148
20180223,48,3879
20180223,49,667
20180223,99,56205
20180224,11,7626
20180224,26,2528
20180224,27,2195
20180224,28,2524
20180224,29,1165
20180224,30,1263
20180224,31,761
20180224,41,9731
20180224,42,1008
20180224,43,1428
20180224,44,1791
20180224,45,1272
20180224,46,1667
20180224,47,2111
20180224,48,2845
20180224,49,428
20180224,99,40351
20180225,11,302
20180225,26,85
20180225,27,44
20180225,28,86
20180225,29,20
20180225,30,108
20180225,31,55
20180225,41,698
20180225,42,39
20180225,43,102
20180225,44,153
20180225,45,54
20180225,46,86
20180225,47,56
20180225,48,75
20180225,49,34
20180225,99,1998
20180226,11,12851
20180226,26,4632
20180226,27,3784
20180226,28,4020
20180226,29,1987
20180226,30,2271
20180226,31,1322
20180226,41,16134
20180226,42,2175
20180226,43,2310
20180226,44,3326
20180226,45,2758
20180226,46,3087
20180226,47,3990
20180226,48,4816
20180226,49,894
20180226,99,70372
20180227,11,9958
20180227,26,3579
20180227,27,3061
20180227,28,3194
20180227,29,1595
20180227,30,1769
20180227,31,991
20180227,41,12213
20180227,42,1636
20180227,43,1792
20180227,44,2603
20180227,45,2054
20180227,46,2390
20180227,47,3178
20180227,48,3803
20180227,49,691
20180227,99,54516
20180228,11,8795
20180228,26,2962
20180228,27,2562
20180228,28,2773
20180228,29,1310
20180228,30,1589
20180228,31,918
20180228,41,11115
20180228,42,1532
20180228,43,1612
20180228,44,2201
20180228,45,1787
20180228,46,2086
20180228,47,2844
20180228,48,3275
20180228,49,541
20180228,99,47911
20180301,11,465
20180301,26,283
20180301,27,352
20180301,28,236
20180301,29,102
20180301,30,172
20180301,31,163
20180301,41,1018
20180301,42,91
20180301,43,214
20180301,44,314
20180301,45,174
20180301,46,272
20180301,47,288
20180301,48,360
20180301,49,94
20180301,99,4599
20180302,11,12579
20180302,26,4435
20180302,27,3571
20180302,28,4003
20180302,29,1852
20180302,30,2131
20180302,31,1327
20180302,41,15728
20180302,42,2022
20180302,43,2268
20180302,44,3081
20180302,45,2380
20180302,46,2821
20180302,47,3850
20180302,48,4459
20180302,49,810
20180302,99,67337
20180303,11,7798
20180303,26,2441
20180303,27,2343
20180303,28,2701
20180303,29,1187
20180303,30,1390
20180303,31,802
20180303,41,10580
20180303,42,1043
20180303,43,1396
20180303,44,1833
20180303,45,1350
20180303,46,1721
20180303,47,2230
20180303,48,2868
20180303,49,447
20180303,99,42133
20180304,11,407
20180304,26,137
20180304,27,32
20180304,28,155
20180304,29,24
20180304,30,120
20180304,31,88
20180304,41,842
20180304,42,45
20180304,43,97
20180304,44,134
20180304,45,69
20180304,46,73
20180304,47,87
20180304,48,101
20180304,49,40
20180304,99,2453
20180305,11,12605
20180305,26,3999
20180305,27,3463
20180305,28,3940
20180305,29,1944
20180305,30,1962
20180305,31,1149
20180305,41,15706
20180305,42,1998
20180305,43,2313
20180305,44,3152
20180305,45,2426
20180305,46,2855
20180305,47,3672
20180305,48,4331
20180305,49,788
20180305,99,66318
20180306,11,9567
20180306,26,3478
20180306,27,2825
20180306,28,3066
20180306,29,1480
20180306,30,1593
20180306,31,1026
20180306,41,12062
20180306,42,1639
20180306,43,1692
20180306,44,2447
20180306,45,1947
20180306,46,2318
20180306,47,3076
20180306,48,3613
20180306,49,640
20180306,99,52478
20180307,11,8564
20180307,26,2994
20180307,27,2367
20180307,28,2672
20180307,29,1277
20180307,30,1437
20180307,31,891
20180307,41,10865
20180307,42,1411
20180307,43,1606
20180307,44,2165
20180307,45,1563
20180307,46,1969
20180307,47,2611
20180307,48,3179
20180307,49,568
20180307,99,46149
20180308,11,8350
20180308,26,2462
20180308,27,1741
20180308,28,2723
20180308,29,1176
20180308,30,1342
20180308,31,802
20180308,41,10312
20180308,42,1173
20180308,43,1408
20180308,44,2216
20180308,45,1657
20180308,46,1898
20180308,47,2077
20180308,48,2672
20180308,49,612
20180308,99,42629
20180309,11,9836
20180309,26,3603
20180309,27,2962
20180309,28,3182
20180309,29,1522
20180309,30,1615
20180309,31,1058
20180309,41,12385
20180309,42,1651
20180309,43,1815
20180309,44,2536
20180309,45,2030
20180309,46,2230
20180309,47,3201
20180309,48,3616
20180309,49,611
20180309,99,53862
20180310,11,8034
20180310,26,2588
20180310,27,2271
20180310,28,2791
20180310,29,1267
20180310,30,1314
20180310,31,788
20180310,41,10762
20180310,42,1081
20180310,43,1380
20180310,44,1984
20180310,45,1430
20180310,46,1706
20180310,47,2335
20180310,48,2959
20180310,49,404
20180310,99,43105
20180311,11,366
20180311,26,82
20180311,27,56
20180311,28,113
20180311,29,31
20180311,30,116
20180311,31,77
20180311,41,772
20180311,42,33
20180311,43,101
20180311,44,149
20180311,45,63
20180311,46,53
20180311,47,110
20180311,48,76
20180311,49,23
20180311,99,2221
20180312,11,12763
20180312,26,4580
20180312,27,3626
20180312,28,4040
20180312,29,1897
20180312,30,2222
20180312,31,1376
20180312,41,15858
20180312,42,2176
20180312,43,2353
20180312,44,3183
20180312,45,2594
20180312,46,2933
20180312,47,3981
20180312,48,4845
20180312,49,841
20180312,99,69285
20180313,11,9814
20180313,26,3508
20180313,27,2906
20180313,28,2973
20180313,29,1426
20180313,30,1712
20180313,31,993
20180313,41,12011
20180313,42,1603
20180313,43,1715
20180313,44,2448
20180313,45,1949
20180313,46,2215
20180313,47,3049
20180313,48,3505
20180313,49,684
20180313,99,52525
20180314,11,8794
20180314,26,3191
20180314,27,2566
20180314,28,2903
20180314,29,1329
20180314,30,1575
20180314,31,1008
20180314,41,10951
20180314,42,1559
20180314,43,1600
20180314,44,2132
20180314,45,1622
20180314,46,2103
20180314,47,2748
20180314,48,3300
20180314,49,604
20180314,99,47992
20180315,11,8105
20180315,26,2480
20180315,27,2392
20180315,28,2405
20180315,29,1165
20180315,30,1384
20180315,31,877
20180315,41,9895
20180315,42,1284
20180315,43,1524
20180315,44,2133
20180315,45,1769
20180315,46,1985
20180315,47,2694
20180315,48,2819
20180315,49,633
20180315,99,43555
20180316,11,10013
20180316,26,3706
20180316,27,2793
20180316,28,3127
20180316,29,1474
20180316,30,1635
20180316,31,1034
20180316,41,12409
20180316,42,1622
20180316,43,1842
20180316,44,2566
20180316,45,2104
20180316,46,2368
20180316,47,3027
20180316,48,3826
20180316,49,581
20180316,99,54138
20180317,11,7836
20180317,26,2520
20180317,27,2272
20180317,28,2753
20180317,29,1185
20180317,30,1385
20180317,31,789
20180317,41,10551
20180317,42,1061
20180317,43,1399
20180317,44,1952
20180317,45,1465
20180317,46,1839
20180317,47,2217
20180317,48,3001
20180317,49,389
20180317,99,42618
20180318,11,413
20180318,26,142
20180318,27,52
20180318,28,151
20180318,29,29
20180318,30,175
20180318,31,75
20180318,41,793
20180318,42,38
20180318,43,118
20180318,44,146
20180318,45,68
20180318,46,89
20180318,47,84
20180318,48,119
20180318,49,29
20180318,99,2522
20180319,11,12242
20180319,26,4035
20180319,27,3422
20180319,28,3846
20180319,29,1710
20180319,30,2024
20180319,31,1253
20180319,41,15487
20180319,42,1916
20180319,43,2136
20180319,44,3168
20180319,45,2484
20180319,46,2947
20180319,47,3518
20180319,48,4229
20180319,49,784
20180319,99,65210
20180320,11,9803
20180320,26,3359
20180320,27,2844
20180320,28,3139
20180320,29,1457
20180320,30,1634
20180320,31,1073
20180320,41,12100
20180320,42,1530
20180320,43,1819
20180320,44,2407
20180320,45,1897
20180320,46,2277
20180320,47,3018
20180320,48,3479
20180320,49,555
20180320,99,52404
20180321,11,8368
20180321,26,2688
20180321,27,2273
20180321,28,2662
20180321,29,1196
20180321,30,1314
20180321,31,803
20180321,41,10449
20180321,42,1346
20180321,43,1484
20180321,44,1971
20180321,45,1430
20180321,46,1952
20180321,47,2142
20180321,48,2771
20180321,49,572
20180321,99,43425
20180322,11,9282
20180322,26,3201
20180322,27,2707
20180322,28,2829
20180322,29,1321
20180322,30,1553
20180322,31,1093
20180322,41,11692
20180322,42,1320
20180322,43,1683
20180322,44,2308
20180322,45,1957
20180322,46,2200
20180322,47,2843
20180322,48,3417
20180322,49,648
20180322,99,50066
20180323,11,10867
20180323,26,3865
20180323,27,3192
20180323,28,3423
20180323,29,1571
20180323,30,1894
20180323,31,1153
20180323,41,13472
20180323,42,1725
20180323,43,1906
20180323,44,2439
20180323,45,2070
20180323,46,2366
20180323,47,3304
20180323,48,3948
20180323,49,625
20180323,99,57829
20180324,11,8243
20180324,26,2810
20180324,27,2523
20180324,28,2867
20180324,29,1273
20180324,30,1498
20180324,31,912
20180324,41,11468
20180324,42,1126
20180324,43,1488
20180324,44,2036
20180324,45,1525
20180324,46,1871
20180324,47,2424
20180324,48,3269
20180324,49,500
20180324,99,45839
20180325,11,344
20180325,26,95
20180325,27,43
20180325,28,132
20180325,29,30
20180325,30,139
20180325,31,77
20180325,41,844
20180325,42,48
20180325,43,132
20180325,44,172
20180325,45,61
20180325,46,63
20180325,47,82
20180325,48,87
20180325,49,34
20180325,99,2384
20180326,11,13013
20180326,26,5168
20180326,27,3931
20180326,28,4042
20180326,29,2061
20180326,30,2305
20180326,31,1580
20180326,41,16211
20180326,42,2266
20180326,43,2467
20180326,44,3505
20180326,45,2722
20180326,46,3208
20180326,47,4191
20180326,48,5311
20180326,49,837
20180326,99,72828
20180327,11,9970
20180327,26,3845
20180327,27,3004
20180327,28,3094
20180327,29,1541
20180327,30,1777
20180327,31,1214
20180327,41,12486
20180327,42,1702
20180327,43,1805
20180327,44,2527
20180327,45,2032
20180327,46,2502
20180327,47,3297
20180327,48,4055
20180327,49,642
20180327,99,55506
20180328,11,9021
20180328,26,3579
20180328,27,2809
20180328,28,2829
20180328,29,1368
20180328,30,1546
20180328,31,1154
20180328,41,11437
20180328,42,1541
20180328,43,1619
20180328,44,2335
20180328,45,1710
20180328,46,2337
20180328,47,2971
20180328,48,3839
20180328,49,567
20180328,99,50675
20180329,11,9229
20180329,26,3541
20180329,27,2824
20180329,28,2867
20180329,29,1391
20180329,30,1527
20180329,31,1142
20180329,41,11218
20180329,42,1441
20180329,43,1628
20180329,44,2385
20180329,45,1873
20180329,46,2271
20180329,47,2984
20180329,48,3748
20180329,49,593
20180329,99,50674
20180330,11,10672
20180330,26,3954
20180330,27,3201
20180330,28,3179
20180330,29,1645
20180330,30,1802
20180330,31,1256
20180330,41,12952
20180330,42,1731
20180330,43,1877
20180330,44,2657
20180330,45,2116
20180330,46,2669
20180330,47,3385
20180330,48,4186
20180330,49,665
20180330,99,57956
20180331,11,8121
20180331,26,2833
20180331,27,2475
20180331,28,2713
20180331,29,1292
20180331,30,1537
20180331,31,911
20180331,41,10821
20180331,42,1144
20180331,43,1531
20180331,44,2042
20180331,45,1522
20180331,46,1905
20180331,47,2529
20180331,48,3377
20180331,49,483
20180331,99,45244
20180401,11,440
20180401,26,155
20180401,27,58
20180401,28,147
20180401,29,55
20180401,30,168
20180401,31,78
20180401,41,859
20180401,42,49
20180401,43,138
20180401,44,192
20180401,45,63
20180401,46,113
20180401,47,135
20180401,48,154
20180401,49,26
20180401,99,2831
20180402,11,13368
20180402,26,5278
20180402,27,4290
20180402,28,4220
20180402,29,2082
20180402,30,2394
20180402,31,1631
20180402,41,17084
20180402,42,2397
20180402,43,2512
20180402,44,3538
20180402,45,2818
20180402,46,3378
20180402,47,4500
20180402,48,5533
20180402,49,926
20180402,99,75971
20180403,11,10316
20180403,26,4014
20180403,27,3276
20180403,28,3114
20180403,29,1641
20180403,30,1841
20180403,31,1229
20180403,41,12786
20180403,42,1705
20180403,43,1911
20180403,44,2598
20180403,45,1941
20180403,46,2499
20180403,47,3466
20180403,48,4223
20180403,49,681
20180403,99,57256
20180404,11,9099
20180404,26,3149
20180404,27,2507
20180404,28,2964
20180404,29,1430
20180404,30,1614
20180404,31,1041
20180404,41,11742
20180404,42,1546
20180404,43,1662
20180404,44,2385
20180404,45,1878
20180404,46,2409
20180404,47,3070
20180404,48,3530
20180404,49,676
20180404,99,50714
20180405,11,8237
20180405,26,3370
20180405,27,2685
20180405,28,2631
20180405,29,1344
20180405,30,1500
20180405,31,1084
20180405,41,10255
20180405,42,1446
20180405,43,1616
20180405,44,2196
20180405,45,1898
20180405,46,2418
20180405,47,2955
20180405,48,3508
20180405,49,659
20180405,99,47813
20180406,11,10468
20180406,26,3857
20180406,27,3175
20180406,28,3270
20180406,29,1550
20180406,30,1866
20180406,31,1159
20180406,41,12902
20180406,42,1773
20180406,43,1923
20180406,44,2690
20180406,45,2141
20180406,46,2557
20180406,47,3495
